date,time,status_of_system,latitude,longitude,maximum_sustained_wind_knots,central_pressure_mb
2017-06-23,0,TD,32.8N,93.6W,30,999
2017-06-23,600,TD,34.2N,92.8W,30,1000
2017-06-23,1200,TD,35.5N,90.8W,30,1001
2017-06-23,1800,LO,36.7N,88.1W,25,1002
2017-06-24,0,LO,37.7N,84.4W,25,1003
2017-06-24,600,LO,38.9N,78.5W,25,1003
2017-07-05,1200,LO,11.8N,35.9W,20,1010
2017-07-05,1800,TD,12.0N,37.1W,25,1010
2017-07-06,0,TD,12.4N,38.6W,25,1010
2017-07-06,600,TD,12.8N,40.3W,25,1010
2017-07-06,1200,TD,13.3N,42.2W,25,1009
2017-07-06,1800,TD,13.8N,44.1W,25,1010
2017-07-07,0,TD,14.3N,46.0W,25,1011
2017-07-07,600,TD,14.8N,47.9W,25,1011
2017-07-07,1200,TD,15.4N,49.7W,25,1011
2017-07-17,0,LO,10.3N,47.7W,25,1011
2017-07-17,600,TD,10.4N,49.1W,30,1010
2017-07-17,1200,TS,10.7N,50.6W,35,1009
2017-07-17,1800,TS,11.0N,52.2W,40,1007
2017-07-18,0,TS,11.2N,53.8W,45,1005
2017-07-18,600,TS,11.3N,55.4W,40,1008
2017-07-18,1200,TS,11.4N,57.1W,35,1011
2017-07-30,1800,TD,28.4N,85.4W,30,1009
2017-07-31,0,TS,28.0N,84.6W,35,1008
2017-07-31,600,TS,27.7N,83.9W,40,1006
2017-07-31,1200,TS,27.5N,83.1W,45,1003
2017-07-31,1445,TS,27.5N,82.7W,50,1001
2017-07-31,1800,TS,27.5N,82.2W,35,1005
2017-08-01,0,TD,27.5N,81.3W,30,1006
2017-08-01,600,TD,27.8N,80.4W,30,1008
2017-08-01,1200,TD,28.7N,79.5W,30,1010
2017-08-01,1800,TD,29.7N,78.6W,30,1010
2017-08-02,0,LO,30.7N,78.1W,30,1011
2017-08-06,1800,LO,15.5N,81.5W,30,1008
2017-08-07,0,TS,16.1N,82.7W,35,1006
2017-08-07,600,TS,16.7N,83.6W,40,1004
2017-08-07,1200,TS,17.4N,84.4W,45,1002
2017-08-07,1800,TS,18.1N,85.3W,50,999
2017-08-08,0,TS,18.8N,86.6W,50,995
2017-08-08,345,TS,19.1N,87.6W,50,995
2017-08-08,600,TS,19.2N,87.9W,50,996
2017-08-08,1200,TS,19.6N,88.9W,40,998
2017-08-08,1800,TS,19.9N,89.8W,35,999
2017-08-09,0,TS,20.2N,90.9W,40,996
2017-08-09,600,TS,20.4N,92.2W,55,994
2017-08-09,1200,TS,20.2N,93.3W,60,987
2017-08-09,1800,HU,20.2N,94.4W,65,984
2017-08-10,0,HU,20.3N,95.5W,75,981
2017-08-10,500,HU,20.0N,96.6W,70,990
2017-08-10,600,TS,20.0N,96.8W,60,991
2017-08-10,1200,TD,19.8N,98.3W,25,1000
2017-08-12,0,LO,22.4N,66.8W,25,1013
2017-08-12,600,LO,22.7N,67.8W,25,1013
2017-08-12,1200,LO,23.2N,68.7W,25,1013
2017-08-12,1800,TD,24.0N,69.4W,30,1013
2017-08-13,0,TS,24.9N,70.0W,35,1012
2017-08-13,600,TS,25.8N,70.6W,35,1012
2017-08-13,1200,TS,26.8N,71.2W,35,1012
2017-08-13,1800,TS,27.7N,71.6W,35,1012
2017-08-14,0,TS,28.5N,71.9W,40,1009
2017-08-14,600,TS,29.2N,72.1W,45,1006
2017-08-14,1200,TS,29.7N,72.2W,50,1002
2017-08-14,1800,TS,30.2N,72.3W,55,996
2017-08-15,0,TS,30.8N,72.3W,60,992
2017-08-15,600,HU,31.5N,72.3W,65,986
2017-08-15,1200,HU,32.3N,72.1W,70,982
2017-08-15,1800,HU,33.2N,71.8W,70,980
2017-08-16,0,HU,34.2N,71.0W,75,976
2017-08-16,600,HU,35.4N,69.5W,80,973
2017-08-16,1200,HU,36.8N,67.1W,85,969
2017-08-16,1800,HU,38.2N,64.1W,95,962
2017-08-17,0,HU,39.4N,60.4W,90,964
2017-08-17,600,HU,40.7N,56.2W,80,968
2017-08-17,1200,TS,42.2N,52.0W,60,981
2017-08-17,1800,EX,44.0N,48.0W,50,988
2017-08-18,0,EX,45.9N,44.3W,40,991
2017-08-18,600,EX,47.7N,40.5W,35,994
2017-08-18,1200,EX,48.8N,37.8W,35,996
2017-08-18,1800,EX,50.5N,36.5W,35,998
2017-08-16,600,LO,13.7N,45.8W,25,1013
2017-08-16,1200,LO,13.7N,47.4W,25,1010
2017-08-16,1800,LO,13.6N,49.0W,25,1009
2017-08-17,0,LO,13.6N,50.6W,25,1010
2017-08-17,600,TD,13.4N,52.0W,25,1008
2017-08-17,1200,TD,13.1N,53.4W,30,1008
2017-08-17,1800,TS,13.0N,55.0W,35,1004
2017-08-18,0,TS,13.0N,56.6W,40,1003
2017-08-18,600,TS,13.0N,58.4W,40,1004
2017-08-18,1000,TS,13.1N,59.6W,40,1004
2017-08-18,1200,TS,13.1N,60.3W,40,1004
2017-08-18,1500,TS,13.2N,61.2W,40,1004
2017-08-18,1800,TS,13.2N,62.2W,35,1005
2017-08-19,0,TS,13.4N,64.0W,35,1005
2017-08-19,600,TS,13.5N,65.7W,35,1005
2017-08-19,1200,TD,13.7N,67.5W,30,1006
2017-08-19,1800,WV,13.8N,69.2W,30,1007
2017-08-20,0,WV,14.0N,71.0W,30,1007
2017-08-20,600,WV,14.2N,72.9W,30,1007
2017-08-20,1200,WV,14.4N,75.0W,30,1006
2017-08-20,1800,WV,14.7N,76.8W,30,1007
2017-08-21,0,WV,15.1N,78.6W,25,1007
2017-08-21,600,WV,15.7N,80.5W,25,1008
2017-08-21,1200,WV,16.4N,82.5W,25,1008
2017-08-21,1800,WV,17.3N,84.6W,25,1008
2017-08-22,0,WV,18.0N,86.4W,25,1008
2017-08-22,600,WV,18.6N,87.8W,25,1009
2017-08-22,1200,WV,19.4N,88.8W,25,1010
2017-08-22,1800,LO,20.0N,89.7W,25,1010
2017-08-23,0,LO,20.5N,90.7W,25,1009
2017-08-23,600,LO,20.9N,91.6W,25,1008
2017-08-23,1200,TD,21.4N,92.3W,30,1006
2017-08-23,1800,TS,21.6N,92.4W,35,1005
2017-08-24,0,TS,22.0N,92.5W,40,1003
2017-08-24,600,TS,22.8N,92.6W,50,997
2017-08-24,1200,TS,23.7N,93.1W,60,986
2017-08-24,1800,HU,24.4N,93.6W,70,978
2017-08-25,0,HU,25.0N,94.4W,80,973
2017-08-25,600,HU,25.6N,95.1W,90,966
2017-08-25,1200,HU,26.3N,95.8W,95,949
2017-08-25,1800,HU,27.1N,96.3W,105,943
2017-08-26,0,HU,27.8N,96.8W,115,941
2017-08-26,300,HU,28.0N,96.9W,115,937
2017-08-26,600,HU,28.2N,97.1W,105,948
2017-08-26,1200,HU,28.7N,97.3W,65,978
2017-08-26,1800,TS,29.0N,97.5W,50,991
2017-08-27,0,TS,29.2N,97.4W,45,995
2017-08-27,600,TS,29.3N,97.6W,40,998
2017-08-27,1200,TS,29.1N,97.5W,35,998
2017-08-27,1800,TS,29.0N,97.2W,35,998
2017-08-28,0,TS,28.8N,96.8W,35,997
2017-08-28,600,TS,28.6N,96.5W,40,997
2017-08-28,1200,TS,28.5N,96.2W,40,997
2017-08-28,1800,TS,28.4N,95.9W,40,997
2017-08-29,0,TS,28.2N,95.4W,40,996
2017-08-29,600,TS,28.1N,95.0W,40,996
2017-08-29,1200,TS,28.2N,94.6W,40,995
2017-08-29,1800,TS,28.5N,94.2W,45,993
2017-08-30,0,TS,28.9N,93.8W,45,994
2017-08-30,600,TS,29.4N,93.6W,40,990
2017-08-30,800,TS,29.8N,93.5W,40,991
2017-08-30,1200,TS,30.1N,93.4W,40,992
2017-08-30,1800,TS,30.6N,93.1W,35,996
2017-08-31,0,TD,31.3N,92.6W,30,998
2017-08-31,600,TD,31.9N,92.2W,25,999
2017-08-31,1200,TD,32.5N,91.7W,20,1001
2017-08-31,1800,TD,33.4N,90.9W,25,1001
2017-09-01,0,TD,34.1N,89.6W,30,1000
2017-09-01,600,EX,34.9N,88.2W,30,1002
2017-09-01,1200,EX,36.0N,87.1W,25,1002
2017-09-01,1800,EX,36.5N,86.4W,20,1004
2017-09-02,0,EX,37.2N,85.6W,20,1007
2017-09-02,600,EX,37.9N,84.9W,20,1009
2017-09-02,1200,EX,38.2N,84.7W,15,1013
2017-08-30,0,TD,16.1N,26.9W,30,1008
2017-08-30,600,TS,16.2N,28.3W,35,1007
2017-08-30,1200,TS,16.3N,29.7W,45,1006
2017-08-30,1800,TS,16.3N,30.8W,50,1004
2017-08-31,0,TS,16.3N,31.7W,55,999
2017-08-31,600,HU,16.4N,32.5W,65,994
2017-08-31,1200,HU,16.7N,33.4W,80,983
2017-08-31,1800,HU,17.1N,34.2W,95,970
2017-09-01,0,HU,17.5N,35.1W,100,967
2017-09-01,600,HU,17.9N,36.1W,100,967
2017-09-01,1200,HU,18.4N,37.3W,100,967
2017-09-01,1800,HU,18.8N,38.5W,100,967
2017-09-02,0,HU,19.1N,39.7W,100,967
2017-09-02,600,HU,19.1N,41.1W,100,967
2017-09-02,1200,HU,18.9N,42.6W,95,973
2017-09-02,1800,HU,18.7N,44.1W,95,973
2017-09-03,0,HU,18.5N,45.5W,95,973
2017-09-03,600,HU,18.2N,46.7W,95,973
2017-09-03,1200,HU,17.9N,47.9W,100,969
2017-09-03,1800,HU,17.6N,49.2W,100,965
2017-09-04,0,HU,17.3N,50.4W,100,959
2017-09-04,600,HU,17.0N,51.5W,105,952
2017-09-04,1200,HU,16.8N,52.6W,110,945
2017-09-04,1800,HU,16.7N,53.9W,115,944
2017-09-05,0,HU,16.6N,55.1W,125,943
2017-09-05,600,HU,16.6N,56.4W,135,933
2017-09-05,1200,HU,16.7N,57.8W,150,929
2017-09-05,1800,HU,16.9N,59.2W,155,926
2017-09-06,0,HU,17.3N,60.6W,155,915
2017-09-06,545,HU,17.7N,61.8W,155,914
2017-09-06,600,HU,17.7N,61.9W,155,914
2017-09-06,1115,HU,18.1N,63.1W,155,914
2017-09-06,1200,HU,18.1N,63.3W,155,915
2017-09-06,1630,HU,18.5N,64.4W,155,915
2017-09-06,1800,HU,18.6N,64.7W,150,916
2017-09-07,0,HU,19.2N,66.2W,150,916
2017-09-07,600,HU,19.7N,67.6W,145,920
2017-09-07,1200,HU,20.2N,69.0W,145,921
2017-09-07,1800,HU,20.7N,70.4W,145,922
2017-09-08,0,HU,21.1N,71.8W,140,919
2017-09-08,500,HU,21.5N,73.0W,135,924
2017-09-08,600,HU,21.5N,73.2W,135,925
2017-09-08,1200,HU,21.8N,74.7W,135,927
2017-09-08,1800,HU,22.0N,76.0W,140,925
